week,players,log_players
2025-10-13,23796,10.077272778307796
2025-10-20,23991,10.085434038999999
2025-10-27,24185,10.093487885257083
2025-11-03,24380,10.101518403035262
2025-11-10,24575,10.109484945015367
2025-11-17,24770,10.117388522483406
2025-11-24,24964,10.125190066053934
2025-12-01,25159,10.132970964396517
2025-12-08,25159,10.132970964396517
2025-12-15,25159,10.132970964396517
2025-12-22,25159,10.132970964396517
2025-12-29,25159,10.132970964396517
2026-01-05,25159,10.132970964396517
2026-01-12,25159,10.132970964396517
2026-01-19,25159,10.132970964396517
2026-01-26,25159,10.132970964396517
2026-02-02,25159,10.132970964396517
2026-02-09,25159,10.132970964396517
2026-02-16,25159,10.132970964396517
2026-02-23,25159,10.132970964396517
2026-03-02,25159,10.132970964396517
