week,players,log_players
2023-12-04,43970,10.691262862174856
2023-12-11,44347,10.699800341706831
2023-12-18,44725,10.70828790837692
2023-12-25,45102,10.716681870405523
2024-01-01,45479,10.725005959935844
2024-01-08,44798,10.709918774549411
2024-01-15,44117,10.694600474682053
2024-01-22,43435,10.679020846694021
2024-01-29,42754,10.663218037239226
2024-02-05,42073,10.647161483764041
2024-02-12,41392,10.63084290442581
2024-02-19,40710,10.614229041497024
2024-02-26,40029,10.597359470410531
2024-03-04,39348,10.580200426632649
2024-03-11,38667,10.562741802072889
2024-03-18,37985,10.544946623937323
2024-03-25,37304,10.526855838488157
2024-04-01,36623,10.50843173731979
2024-04-08,35829,10.486512900336537
2024-04-15,35035,10.464102840804633
2024-04-22,34240,10.441149830255679
2024-04-29,33446,10.417687476941069
2024-05-06,32652,10.393661388571246
2024-05-13,31858,10.369043806854583
2024-05-20,31063,10.343772679288913
2024-05-27,30269,10.317879365460813
2024-06-03,29475,10.291297725405572
2024-06-10,28681,10.263990161609186
2024-06-17,27886,10.235880049754966
2024-06-24,27092,10.206993760334795
2024-07-01,26298,10.177248169646864
2024-07-08,26473,10.183880624651032
2024-07-15,26648,10.190469379873516
2024-07-22,26824,10.197052288146065
2024-07-29,26999,10.203555107263542
2024-08-05,27174,10.210015912784268
2024-08-12,27349,10.216435244110384
2024-08-19,27524,10.22281363032237
2024-08-26,27700,10.22918769217543
2024-09-02,27875,10.23548550876242
2024-09-09,28050,10.241743910950843
2024-09-16,28225,10.247963389017864
2024-09-23,28400,10.254144424149297
2024-09-30,28576,10.260322483676225
2024-10-07,28751,10.266427828229292
2024-10-14,28926,10.272496123633678
2024-10-21,29101,10.278527816830314
2024-10-28,29276,10.284523346721118
2024-11-04,29452,10.290517098488607
2024-11-11,29627,10.29644138670722
2024-11-18,29802,10.302330784335405
2024-11-25,29977,10.308185699938441
2024-12-02,30152,10.314006534946971
2024-12-09,30328,10.31982665719617
2024-12-16,30503,10.325580318414149
2024-12-23,30678,10.331301064308054
2024-12-30,30853,10.336989269338149
2025-01-06,31028,10.342645301610762
2025-01-13,31204,10.348301570708204
2025-01-20,31379,10.353894158347762
2025-01-27,31554,10.3594556428174
2025-02-03,31729,10.364986368165066
2025-02-10,31904,10.370486672761565
2025-02-17,32079,10.375956889424767
2025-02-24,32255,10.381428348966342
2025-03-03,32430,10.386839199301363
